"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Lepidostoma (Neodinarthrum)","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma (Neodinarthrum)","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",3.255584244
"Lepidostoma unicolor group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.285642329
"Lepidostoma unicolor group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",11.045888
"Lepidostoma unicolor group","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.456758118
"Lepidostoma unicolor group","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lepidostoma unicolor group","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",2.81654749
"Lepidostoma unicolor group","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Lepidostoma unicolor group","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",0
"Limnephilidae","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0.167561061
"Limnephilidae","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0.167561061
"Limnephilidae","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Limnephilidae","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",1.218168916
"Limnephilidae","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Limnephilidae","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Limnephilidae","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnephilidae","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Limnophyes","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.053286267
"Limnophyes","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.272989372
"Limnophyes","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.420403633
"Limnophyes","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.823502314
"Limnophyes","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.323791071
"Limnophyes","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limnophyes","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.11313057
"Limnophyes","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.200021656
"Limnophyes","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.280023253
"Limnophyes","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Limnophyes","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.008834012
"Limnophyes","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Macropelopia","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",9.047391574
"Macropelopia","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",0
"Macropelopia","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",0
"Macropelopia","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macropelopia","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malenka","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",5.274948732
"Malenka","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0.229275972
"Malenka","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",2.378738206
"Malenka","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0.889776333
"Malenka","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",2.145807473
"Malenka","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",6.540813351
"Malenka","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",13.39803383
"Malenka","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0.194407674
"Malenka","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",7.390688354
"Malenka","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",6.674813955
"Malenka","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",27.12504241
"Malenka","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",3.869032022
"Malenka","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",13.7255289
"Malenka","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",2.980614675
"Malenka","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",4.300888545
"Malenka","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0.00896
"Malenka","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0
"Malenka","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",0.172032
"Matriella teresa","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.976517191
"Matriella teresa","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Matriella teresa","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Matriella teresa","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Matriella teresa","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.054712691
"Matriella teresa","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Matriella teresa","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",6.074761276
"Matriella teresa","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Matriella teresa","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.556191191
"Matriella teresa","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matriella teresa","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Disturbed","Winter20","1","Submerged Wood","2020-02-23","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",2.43617854
"Menetus","Disturbed","Winter20","2","Submerged Wood","2020-02-23","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0
"Menetus","Disturbed","Winter20","3","Submerged Wood","2020-02-23","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0
"Menetus","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0.25253072
"Menetus","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0
"Menetus","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0
"Menetus","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0
"Menetus","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",0.306809474
"Menetus","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",11.91387735
"Menetus","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetus","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Dixidae","dixid midges",0
"Meringodixa","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Dixidae","dixid midges",0
"Meringodixa","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Dixidae","dixid midges",0.159530984
"Meringodixa","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meringodixa","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
