"Treatment","Substrate","Date","Replicate","Taxon","Stage","Insect","Origin","Order","Family","Biomass","Season"
"Flooded Forest","Benthic",2020-02-26,1,"Clinocera","L","insect","Aquatic","Diptera","Empididae",14.44004703,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Neoplasta","L","insect","Aquatic","Diptera","Empididae",4.676872725,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Glutops","L","insect","Aquatic","Diptera","Pelecorhynchidae",5.671101911,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Ameletus","L","insect","Aquatic","Ephemeroptera","Ameletidae",10.60864191,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae",35.69489063,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae",0.591675342,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",3.664985955,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Drunella flavilinea","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",2.291902539,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",313.4293137,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae",26.80664709,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae",2.82753483,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae",17.03995923,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae",7.190238433,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Chironomidae","P","insect","Aquatic","Diptera","Chironomidae",1.182223643,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae",1.97130688,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae",0.455746838,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.594316999,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",4.221798963,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",0.911493676,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",1.97130688,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",7.355297772,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.074289625,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.455746838,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.951338286,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Krenosmittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.126157564,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.640203931,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",38.25822456,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Rheocricotopus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.519507771,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",19.71751692,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",39.25803887,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Lebertia","U","non-insect","Aquatic","x","x",0.4302328,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Sperchon","U","non-insect","Aquatic","x","x",0.2151164,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae",2.698140777,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Pisidium","U","non-insect","Aquatic","x","Sphaeriidae",0.368329544,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Hydroporinae","L","insect","Aquatic","Coleoptera","Dytiscidae",3.379800684,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae",5.13548649,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Ostracoda","U","non-insect","Aquatic","x","x",0.082227229,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",16.39507397,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae",0.04545856,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae",29.58076548,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Cultus","L","insect","Aquatic","Plecoptera","Perlodidae",14.74762387,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae",53.90075692,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Isoperlinae","L","insect","Aquatic","Plecoptera","Perlodidae",6.564920556,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae",854.7408019,"Winter20"
"Flooded Forest","Benthic",2020-02-26,1,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae",1.38944802,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae",19.41002438,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae",100.1141453,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae",9.506234766,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae",40.21109614,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae",787.1150858,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae",25.58779564,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Rhyacophila arnaudi","L","insect","Aquatic","Trichoptera","Rhyacophilidae",13.07559618,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae",34.64806212,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Antocha","L","insect","Aquatic","Diptera","Tipulidae",6.283049713,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae",0.605504475,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Neoplasta","L","insect","Aquatic","Diptera","Empididae",9.9281441,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae",13.31371229,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Polycelis","U","non-insect","Aquatic","miscellaneous non-insect","Planariidae",7.658557757,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae",384.2839913,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae",0.979401405,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Caudatella columbiella","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",3.310728513,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",45.43819134,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",14.6751377,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Drunella flavilinea","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",40.02696997,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",316.3975627,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae",47.22870072,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae",20.25032085,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae",21.46755714,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.424032582,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",9.229162854,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.612632535,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",8.691928083,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",5.693941066,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.612632535,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.897979061,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Eukiefferiella pseudomontana group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.662546433,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",22.19117872,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",4.664533654,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.612632535,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",31.01801655,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Trombidiformes","U","non-insect","Aquatic","Trombidiformes","x",0.361275312,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Lebertia","U","non-insect","Aquatic","x","x",9.1584,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Sperchon","U","non-insect","Aquatic","x","x",5.088,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Sperchonopsis","U","non-insect","Aquatic","x","x",1.0176,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Torrenticola","U","non-insect","Aquatic","x","x",1.198237656,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Nemata","U","non-insect","Aquatic","miscellaneous non-insect","x",36.00239837,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Ostracoda","U","non-insect","Aquatic","x","x",0.2593152,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",25.15747809,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Physella","U","non-insect","Aquatic","x","Physidae",79.73704877,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Ferrissia","U","non-insect","Aquatic","x","Planorbidae",11.14402212,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Menetus","U","non-insect","Aquatic","x","Planorbidae",17.55793106,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Juga","U","non-insect","Aquatic","x","Pleuroceridae",159.82679,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae",3.312799789,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae",100.0740872,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae",0.990174929,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae",32.55777547,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae",1293.984797,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Cultus","L","insect","Aquatic","Plecoptera","Perlodidae",545.8466174,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae",66.20203881,"Winter20"
"Phase 3","Benthic",2020-02-22,2,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae",1198.019898,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae",121.7551058,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Glossosoma","P","insect","Aquatic","Trichoptera","Glossosomatidae",63.08360088,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae",54.75925125,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae",549.5348043,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae",2.793015272,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae",29.46908067,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Rhyacophila narvae","L","insect","Aquatic","Trichoptera","Rhyacophilidae",29.46908067,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Antocha","L","insect","Aquatic","Diptera","Tipulidae",19.42824773,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Neoplasta","L","insect","Aquatic","Diptera","Empididae",2.390492375,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae",14.0352387,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Ameletus","L","insect","Aquatic","Ephemeroptera","Ameletidae",6.347972929,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae",75.28369182,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae",1.088223784,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Caudatella edmundsi","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",58.38903705,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Drunella flavilinea","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",52.95528073,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",131.8046347,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",668.2420712,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae",31.20390727,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae",20.0423709,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae",5.687747947,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.141344194,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.141344194,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",3.750628466,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.683951938,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.691110078,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",55.81750454,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Synorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.40842169,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.867108557,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",22.8226097,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Trombidiformes","U","non-insect","Aquatic","Trombidiformes","x",0.798825104,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Lebertia","U","non-insect","Aquatic","x","x",0.6784,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Sperchon","U","non-insect","Aquatic","x","x",0.6784,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Torrenticola","U","non-insect","Aquatic","x","x",0.6784,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Pisidium","U","non-insect","Aquatic","x","Sphaeriidae",0.5696074,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae",9.744876328,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Nemata","U","non-insect","Aquatic","miscellaneous non-insect","x",8.189958867,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Ostracoda","U","non-insect","Aquatic","x","x",0.0864384,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",8.021774254,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Menetus","U","non-insect","Aquatic","x","Planorbidae",4.808419294,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Juga","U","non-insect","Aquatic","x","Pleuroceridae",108.0096006,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae",1.55921716,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae",21.91983739,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae",692.7290215,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Cultus","L","insect","Aquatic","Plecoptera","Perlodidae",17.77373621,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Perlinodes aurea","L","insect","Aquatic","Plecoptera","Perlodidae",43.38137043,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae",15.30572042,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae",458.1136832,"Winter20"
"Phase 4","Benthic",2020-02-22,2,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae",213.6828504,"Winter20"
"Disturbed","Benthic",2020-02-23,2,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae",0.330328709,"Winter20"
