"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Phase 3","Benthic",2019-10-18,5,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Fall19",72.10653428
"Phase 3","Benthic",2019-10-18,5,"Chloroperlidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Fall19",15.68104264
"Phase 3","Benthic",2019-10-18,5,"Sweltsa","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Fall19",328.7975608
"Phase 3","Benthic",2019-10-18,5,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",17.10705291
"Phase 3","Benthic",2019-10-18,5,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",465.6825838
"Phase 3","Benthic",2019-10-18,5,"Cultus","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",468.7684517
"Phase 3","Benthic",2019-10-18,5,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",68.41888006
"Phase 3","Benthic",2019-10-18,5,"Perlinodes aurea","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",674.521895
"Phase 3","Benthic",2019-10-18,5,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",699.3038044
"Phase 3","Benthic",2019-10-18,5,"Pteronarcys californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Pteronarcyidae","stoneflies","Fall19",3000.245281
"Phase 3","Benthic",2019-10-18,5,"Chydoridae","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas","Fall19",0.324144
"Phase 4","Benthic",2019-10-19,5,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Fall19",1.698695878
"Phase 4","Benthic",2019-10-19,5,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Fall19",24.01019743
"Phase 4","Benthic",2019-10-19,5,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",62.64180232
"Phase 4","Benthic",2019-10-19,5,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Fall19",1939.016833
"Phase 4","Benthic",2019-10-19,5,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Fall19",102.8240772
"Phase 4","Benthic",2019-10-19,5,"Rhyacophila nevadensis group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Fall19",2.391801763
"Phase 4","Benthic",2019-10-19,5,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Fall19",28.79948243
"Phase 4","Benthic",2019-10-19,5,"Chelifera/Metachela","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",12.41018012
"Phase 4","Benthic",2019-10-19,5,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",2.124984253
"Phase 4","Benthic",2019-10-19,5,"Wiedemannia","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Fall19",4.420279584
"Phase 4","Benthic",2019-10-19,5,"Hydra","non-insect","Aquatic","Cnidaria: Hydrozoa","miscellaneous non-insect","Hydridae","hydroids","Fall19",0.781710745
"Phase 4","Benthic",2019-10-19,5,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",194.8558864
"Phase 4","Benthic",2019-10-19,5,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Fall19",3.264671351
"Phase 4","Benthic",2019-10-19,5,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Fall19",225.0856605
"Phase 4","Benthic",2019-10-19,5,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",0.2592
"Phase 4","Benthic",2019-10-19,5,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",4.18966232
"Phase 4","Benthic",2019-10-19,5,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Fall19",10.68210711
"Phase 4","Benthic",2019-10-19,5,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Fall19",1.657020449
"Phase 4","Benthic",2019-10-19,5,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Fall19",35.54936336
"Phase 4","Benthic",2019-10-19,5,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Fall19",0.265020364
"Phase 4","Benthic",2019-10-19,5,"Diamesa","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Fall19",7.032428374
"Phase 4","Benthic",2019-10-19,5,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.795061091
"Phase 4","Benthic",2019-10-19,5,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.765790669
"Phase 4","Benthic",2019-10-19,5,"Eukiefferiella devonica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",4.152514553
"Phase 4","Benthic",2019-10-19,5,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",120.307052
"Phase 4","Benthic",2019-10-19,5,"Thienemanniella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",0.265020364
"Phase 4","Benthic",2019-10-19,5,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Fall19",3.063162677
"Phase 4","Benthic",2019-10-19,5,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Fall19",42.69572124
"Phase 4","Benthic",2019-10-19,5,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Fall19",0.90318828
"Phase 4","Benthic",2019-10-19,5,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",1.272
"Phase 4","Benthic",2019-10-19,5,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Fall19",1.272
"Phase 4","Benthic",2019-10-19,5,"Pericomaini","insect","Aquatic","Arthropoda: Insecta","Diptera","Psychodidae","moth flies","Fall19",7.463360444
"Phase 4","Benthic",2019-10-19,5,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Fall19",37.42806001
"Phase 4","Benthic",2019-10-19,5,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Fall19",39.98899031
"Phase 4","Benthic",2019-10-19,5,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Fall19",15.29413868
"Phase 4","Benthic",2019-10-19,5,"Physella","non-insect","Aquatic","Mollusca: Gastropoda","x","Physidae","snails","Fall19",39.48223048
"Phase 4","Benthic",2019-10-19,5,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Fall19",4.077514025
"Phase 4","Benthic",2019-10-19,5,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Fall19",167.7478855
"Phase 4","Benthic",2019-10-19,5,"Capniidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies","Fall19",7.263876853
"Phase 4","Benthic",2019-10-19,5,"Sweltsa","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Fall19",27.35967354
"Phase 4","Benthic",2019-10-19,5,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Fall19",14.73780389
"Phase 4","Benthic",2019-10-19,5,"Calineuria californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",58.01764277
"Phase 4","Benthic",2019-10-19,5,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Fall19",48.88899104
"Phase 4","Benthic",2019-10-19,5,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",43.86616094
"Phase 4","Benthic",2019-10-19,5,"Perlinodes aurea","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",985.627377
"Phase 4","Benthic",2019-10-19,5,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",4.576875224
"Phase 4","Benthic",2019-10-19,5,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Fall19",292.9311386
"Phase 4","Benthic",2019-10-19,5,"Pteronarcys californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Pteronarcyidae","stoneflies","Fall19",909.2015175
"Phase 4","Benthic",2019-10-19,5,"Chydoridae","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas","Fall19",0.162072
"Phase 3","Benthic",2020-02-22,1,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",0.937923551
"Phase 3","Benthic",2020-02-22,1,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",86.53955758
"Phase 3","Benthic",2020-02-22,1,"Glossosoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies","Winter20",26.2848337
"Phase 3","Benthic",2020-02-22,1,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",477.3697579
"Phase 3","Benthic",2020-02-22,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",643.5829365
"Phase 3","Benthic",2020-02-22,1,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Winter20",5.166916926
"Phase 3","Benthic",2020-02-22,1,"Lepidostoma (Neodinarthrum)","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Winter20",10.47380727
"Phase 3","Benthic",2020-02-22,1,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Winter20",5.272933289
"Phase 3","Benthic",2020-02-22,1,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Winter20",15.48776726
"Phase 3","Benthic",2020-02-22,1,"Wiedemannia","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Winter20",32.96826743
"Phase 3","Benthic",2020-02-22,1,"Polycelis","non-insect","Aquatic","Turbellaria","miscellaneous non-insect","Planariidae","flat worms","Winter20",2.649719466
"Phase 3","Benthic",2020-02-22,1,"Orohermes crepusculus","insect","Aquatic","Arthropoda: Insecta","Megaloptera","Corydalidae","hellgramites/dobsonflies","Winter20",68.23108232
"Phase 3","Benthic",2020-02-22,1,"Ameletus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ameletidae","mayflies","Winter20",0.740757976
"Phase 3","Benthic",2020-02-22,1,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",417.4813455
"Phase 3","Benthic",2020-02-22,1,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Winter20",2.332414869
"Phase 3","Benthic",2020-02-22,1,"Caudatella columbiella","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",1.540934061
"Phase 3","Benthic",2020-02-22,1,"Caudatella edmundsi","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",42.45484813
"Phase 3","Benthic",2020-02-22,1,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",19.92002841
"Phase 3","Benthic",2020-02-22,1,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",48.00291749
"Phase 3","Benthic",2020-02-22,1,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Winter20",316.0545351
"Phase 3","Benthic",2020-02-22,1,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",93.36130673
"Phase 3","Benthic",2020-02-22,1,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Winter20",16.62076505
"Phase 3","Benthic",2020-02-22,1,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Winter20",34.19444325
"Phase 3","Benthic",2020-02-22,1,"Microtendipes pedellus group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Winter20",3.131946321
"Phase 3","Benthic",2020-02-22,1,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.530040727
"Phase 3","Benthic",2020-02-22,1,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Winter20",0.510527113
"Phase 3","Benthic",2020-02-22,1,"Potthastia longimana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Winter20",1.943555689
"Phase 3","Benthic",2020-02-22,1,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",4.496191254
"Phase 3","Benthic",2020-02-22,1,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",1.197734468
"Phase 3","Benthic",2020-02-22,1,"Eukiefferiella devonica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.176680242
"Phase 3","Benthic",2020-02-22,1,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",7.594899319
"Phase 3","Benthic",2020-02-22,1,"Orthocladius (Symposiocladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",14.08412455
"Phase 3","Benthic",2020-02-22,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Winter20",0.510527113
"Phase 3","Benthic",2020-02-22,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Winter20",18.88265898
"Phase 3","Benthic",2020-02-22,1,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Winter20",0.45159414
"Phase 3","Benthic",2020-02-22,1,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Winter20",3.392
"Phase 3","Benthic",2020-02-22,1,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Winter20",0.99853138
"Phase 3","Benthic",2020-02-22,1,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Winter20",0.848
"Phase 3","Benthic",2020-02-22,1,"Pisidium","non-insect","Aquatic","Mollusca: Bivalvia","x","Sphaeriidae","pea clams","Winter20",2.163983406
"Phase 3","Benthic",2020-02-22,1,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Winter20",24.36219082
"Phase 3","Benthic",2020-02-22,1,"Cleptelmis addenda","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Winter20",12.18109541
"Phase 3","Benthic",2020-02-22,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Winter20",5.118724292
"Phase 3","Benthic",2020-02-22,1,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Winter20",0.324144
"Phase 3","Benthic",2020-02-22,1,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Winter20",21.41323892
"Phase 3","Benthic",2020-02-22,1,"Physella","non-insect","Aquatic","Mollusca: Gastropoda","x","Physidae","snails","Winter20",39.48223048
"Phase 3","Benthic",2020-02-22,1,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Winter20",3.855288669
"Phase 3","Benthic",2020-02-22,1,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Winter20",76.34295816
"Phase 3","Benthic",2020-02-22,1,"Sweltsa","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Winter20",178.7667487
"Phase 3","Benthic",2020-02-22,1,"Calineuria californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Winter20",58.01764277
"Phase 3","Benthic",2020-02-22,1,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Winter20",1202.443477
"Phase 3","Benthic",2020-02-22,1,"Cultus","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",96.68825725
"Phase 3","Benthic",2020-02-22,1,"Perlinodes aurea","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Winter20",106.7818798
"Phase 3","Benthic",2020-02-22,1,"Pteronarcys californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Pteronarcyidae","stoneflies","Winter20",959.231327
"Phase 4","Benthic",2020-02-22,1,"Amiocentrus aspilus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",0.222104658
"Phase 4","Benthic",2020-02-22,1,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Winter20",102.8062695
"Phase 4","Benthic",2020-02-22,1,"Glossosoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies","Winter20",22.12423492
"Phase 4","Benthic",2020-02-22,1,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",71.00574076
"Phase 4","Benthic",2020-02-22,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Winter20",476.8345905
"Phase 4","Benthic",2020-02-22,1,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",14.42703881
"Phase 4","Benthic",2020-02-22,1,"Rhyacophila verrula","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Winter20",3.522545692
"Phase 4","Benthic",2020-02-22,1,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Winter20",14.0896676
"Phase 4","Benthic",2020-02-22,1,"Wiedemannia","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Winter20",1.572146105
