"Waterbody","Treatment","Substrate","Date","Replicate","Taxon","Stage","Insect","Origin","Higher.classification","Order","Family","Common.name","Abundance","Biomass","Season"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Optioservus","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles",76.8,4.180789458,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Nemata","U","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms",153.6,56.56106885,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Ostracoda","U","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp",102.4,0.280404382,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Oligochaeta","U","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms",128,31.92397621,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Ferrissia","U","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",51.2,47.40885541,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Capniidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies",51.2,8.748704317,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Chloroperlidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",25.6,1.099408348,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Sweltsa","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",128,109.5991869,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Malenka","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",25.6,20.21537239,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Zapada cinctipes","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",102.4,17.5214261,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Hesperoperla pacifica","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies",78.4,3357.830032,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Isoperla","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",153.6,23.19770734,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Perlinodes aurea","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",25.6,696.9138741,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Perlodidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",25.6,6.189385604,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Skwala","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",51.2,946.2236798,"Fall19"
"South Fork McKenzie River","Disturbed","Benthic",2019-10-16,5,"Chydoridae","U","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas",332.8,2.2473984,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Caecidotea","U","non-insect","Aquatic","Crustacea: Isopoda","x","Asellidae","aquatic sow bugs",6.856,2.204638682,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Simulium","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",82.272,11.39871985,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Simulium","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",20.568,1.788178796,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Brachycentrus americanus","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",27.424,0.394094174,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Micrasema","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",89.128,8.193983326,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Hydropsyche","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies",75.416,19.88869686,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Hydroptila","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",34.28,1.948963228,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Lepidostoma","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",6.856,9.383451383,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",6.856,3.674105429,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Clinocera","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",6.856,0.103942442,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Neoplasta","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",27.424,3.288673217,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Empididae","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",6.856,2.228651694,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Tabanidae","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Tabanidae","horse & deer flies",0.8,16.75415596,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Anafroptilum/Procloeon","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",6.856,1.955551031,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Baetis tricaudatus complex","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",747.304,126.4865356,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Diphetor hageni","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",425.072,7.617453317,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Labiobaetis","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",47.992,38.7978064,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Ephemerella excrucians group","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",130.264,46.85870869,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Cinygmula","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",41.136,2.048117922,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies",212.536,33.34603497,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Chironomidae","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges",54.848,1.489680731,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Paracladopelma","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",41.136,1.312565207,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Polypedilum","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",205.68,8.876614182,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Cladotanytarsus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",109.696,1.211319742,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Micropsectra","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",13.712,1.297258634,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Rheotanytarsus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",27.424,0.445883319,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Stempellinella","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",13.712,0.294468352,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Tanytarsus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",20.568,0.901966757,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Brillia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",13.712,0.540152505,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Corynoneura","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",27.424,0.302829935,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",6.856,0.218760868,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Parametriocnemus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",27.424,2.8580585,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Rheocricotopus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",20.568,0.758913373,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Thienemanniella","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",13.712,0.294468352,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Tvetenia bavarica group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",54.848,2.303663403,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Alotanypus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",13.712,7.958332286,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Thienemannimyia complex","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",260.528,17.80604829,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Trombidiformes","U","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites",13.712,0.726736,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Ceratopogoninae","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges",20.568,6.097555297,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Pisidium","U","non-insect","Aquatic","Mollusca: Bivalvia","x","Sphaeriidae","pea clams",185.112,26.15334022,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Ampumixis dispar","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles",6.856,0.163030651,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Nemata","U","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms",20.568,6.22093571,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Ostracoda","U","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp",130.264,0.732874827,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Oligochaeta","U","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms",303.264,133.3654436,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Menetus","U","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",6.856,1.16480984,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Capniidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Capniidae","stoneflies",20.568,6.225142463,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Malenka","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",27.424,27.40270927,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Zapada cinctipes","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",6.856,1.221728695,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Hesperoperla pacifica","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies",6.856,27.02104098,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Isoperla","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",20.568,3.549665664,"Fall19"
"South Fork McKenzie River","Relic Channel","Benthic",2019-10-17,5,"Perlodidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",20.568,1.225435246,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Simulium","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",192,19.55207322,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Simulium","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",48,2.623513667,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Brachycentrus americanus","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",48,0.484689321,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Micrasema","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",144,13.85234682,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Glossosoma","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies",48,1.305969499,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Arctopsyche","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies",0.8,20.29929033,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Hydropsyche","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies",2640,2429.639311,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Hydroptila","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",48,9.419729731,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",48,6.962457103,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Rhyacophila arnaudi","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",3.2,35.66962125,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Rhyacophila betteni group","P","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0.8,2.391801763,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Antocha","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies",240,49.10890005,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Pacifastacus","U","non-insect","Aquatic","Crustacea: Decapoda","x","Astacidae","crayfish",0.8,867.0256832,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Neoplasta","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",96,18.27487819,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Wiedemannia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",96,11.51227497,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Empididae","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",96,24.44372155,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Baetis tricaudatus complex","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",4560,640.4529763,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Diphetor hageni","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",912,15.50718892,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Caudatella edmundsi","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",96,4.622802183,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Ephemerella excrucians group","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",5520,741.3736197,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Cinygmula","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",96,2.101908213,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Epeorus","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",288,6.30572464,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies",384,30.47581115,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Chironomidae","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges",960,32.00399192,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Micropsectra","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",144,10.6139055,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Diamesa","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",48,14.06485675,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Potthastia longimana group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",48,1.531581339,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Cricotopus (Nostococladius)","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",432,9.778069602,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Eukiefferiella devonica group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",432,9.778069602,"Fall19"
"South Fork McKenzie River","Phase 3","Benthic",2019-10-18,5,"Nanocladius","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",48,1.531581339,"Fall19"
